TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8530437","Magic","Aetherdrift","Possession Engine (Borderless)","","302","R","Near Mint Foil","0.30","0.30","1.4100","0.1000","1","0","0.3500",""
"8525049","Magic","Aetherdrift","Pyrewood Gearhulk","","216","M","Near Mint","0.69","0.92","1.5100","0.2000","0","0","0.9900",""
"8523624","Magic","Aetherdrift","Quag Feast","","100","R","Near Mint","0.14","0.11","1.3500","0.0400","1","0","0.3500",""
"8550137","Magic","Aetherdrift","Quag Feast (Extended Art)","","384","R","Near Mint","0.11","0.15","1.3600","0.0500","1","0","0.3500",""
"8547959","Magic","Aetherdrift","Radiant Lotus","","240","M","Near Mint","2.27","3.00","2.7000","1.3900","0","0","19.6500",""
"8520232","Magic","Aetherdrift","Redshift, Rocketeer Chief","","218","R","Near Mint","0.15","0.15","1.3800","0.0700","0","0","0.2700",""
"8521822","Magic","Aetherdrift","Redshift, Rocketeer Chief (Borderless)","","366","R","Near Mint Foil","0.54","0.68","1.5400","0.2300","0","0","0.7800",""
"8546960","Magic","Aetherdrift","Regal Imperiosaur","","177","R","Near Mint","0.41","0.43","1.4500","0.1400","0","0","0.6700",""
"8546915","Magic","Aetherdrift","Regal Imperiosaur (Extended Art)","","389","R","Near Mint","0.62","0.82","1.5000","0.1900","0","0","0.9400",""
"8546920","Magic","Aetherdrift","Regal Imperiosaur (Extended Art)","","389","R","Near Mint Foil","0.83","0.92","1.5500","0.2400","0","0","0.8400",""
"8523074","Magic","Aetherdrift","Repurposing Bay","","56","R","Near Mint","0.59","0.74","1.6100","0.3000","0","0","2.7900",""
"8523019","Magic","Aetherdrift","Repurposing Bay (Extended Art)","","380","R","Near Mint","0.88","1.10","1.8700","0.5600","0","0","2.9700",""
"8543415","Magic","Aetherdrift","Riptide Gearhulk","","219","M","Near Mint","3.54","4.86","3.7400","2.4300","0","0","6.9300",""
"8543355","Magic","Aetherdrift","Riptide Gearhulk (Borderless)","","353","M","Near Mint","5.42","5.15","5.0000","5.0000","0","0","11.9500",""
"8541825","Magic","Aetherdrift","Riverchurn Monument","","57","R","Near Mint","0.49","0.55","1.5100","0.2000","0","0","0.2800",""
"8541830","Magic","Aetherdrift","Riverchurn Monument","","57","R","Near Mint Foil","0.39","0.69","1.5600","0.2500","0","0","0.3900",""
"8541780","Magic","Aetherdrift","Riverchurn Monument (Extended Art)","","381","R","Near Mint","0.66","0.81","1.5100","0.2000","0","0","0.4900",""
"8526506","Magic","Aetherdrift","Riverpyre Verge","","260","R","Near Mint","9.93","14.40","8.0000","8.0000","0","0","4.7100",""
"8526536","Magic","Aetherdrift","Riverpyre Verge","","260","R","Near Mint Foil","11.77","11.78","10.7200","8.7300","0","0","5.0700",""
"8526441","Magic","Aetherdrift","Riverpyre Verge (Borderless)","","372","R","Near Mint","10.07","10.40","9.8900","9.8900","0","0","6.5600",""
"8526501","Magic","Aetherdrift","Riverpyre Verge (First-Place Foil)","","503","R","Near Mint Foil","13.41","15.35","12.9800","12.9800","0","0","21.1800",""
"8528454","Magic","Aetherdrift","Sab-Sunen, Luxa Embodied","","221","M","Near Mint","2.31","2.77","2.7500","0.7600","0","0","5.1600",""
"8548084","Magic","Aetherdrift","Salvation Engine","","27","M","Near Mint","2.16","2.89","2.1600","0.8500","0","0","3.0200",""
"8548564","Magic","Aetherdrift","Salvation Engine (Borderless)","","295","M","Near Mint","2.54","2.99","2.5600","1.2500","0","0","4.1300",""
"8528139","Magic","Aetherdrift","Samut, the Driving Force","","222","R","Near Mint","0.11","0.10","1.3300","0.0200","1","0","0.3500",""
"8528169","Magic","Aetherdrift","Samut, the Driving Force","","222","R","Near Mint Foil","0.17","0.11","1.4100","0.1000","2","0","0.3500",""
"8528199","Magic","Aetherdrift","Samut, the Driving Force (Borderless)","","367","R","Near Mint","0.21","0.29","1.3200","0.0100","1","0","0.3500",""
"8528229","Magic","Aetherdrift","Samut, the Driving Force (Borderless)","","367","R","Near Mint Foil","0.47","0.46","1.5600","0.2500","0","0","1.0900",""
"8528134","Magic","Aetherdrift","Samut, the Driving Force (First-Place Foil)","","492","R","Near Mint Foil","2.51","2.51","2.7900","1.4800","0","0","4.9300",""
"8552049","Magic","Aetherdrift","Scrounging Skyray","","60","U","Near Mint","0.13","0.10","1.3300","0.0200","0","0","0.3500",""
"8552054","Magic","Aetherdrift","Scrounging Skyray","","60","U","Near Mint Foil","0.23","0.17","1.4100","0.1000","2","0","0.3500",""
"8520352","Magic","Aetherdrift","Sita Varma, Masked Racer","","223","R","Near Mint","0.08","0.07","1.3200","0.0100","3","0","0.3500",""
"8520382","Magic","Aetherdrift","Sita Varma, Masked Racer","","223","R","Near Mint Foil","0.13","0.07","1.3600","0.0500","2","0","0.3500",""
"8521912","Magic","Aetherdrift","Sita Varma, Masked Racer (Borderless)","","368","R","Near Mint","0.14","0.15","1.3600","0.0500","2","0","0.3500",""
"8544821","Magic","Aetherdrift","Skyseer's Chariot","","28","R","Near Mint","0.13","0.09","1.3200","0.0100","4","0","0.3500",""
"8544826","Magic","Aetherdrift","Skyseer's Chariot","","28","R","Near Mint Foil","0.16","0.10","1.3900","0.0800","1","0","0.3500",""
"8545437","Magic","Aetherdrift","Spectacular Pileup","","29","R","Near Mint","0.23","0.25","1.4100","0.1000","0","0","0.5400",""
"8545392","Magic","Aetherdrift","Spectacular Pileup (Extended Art)","","378","R","Near Mint","0.44","0.30","1.4800","0.1700","0","0","0.5100",""
"8545371","Magic","Aetherdrift","Spectacular Pileup (Showcase)","","398","M","Near Mint Foil","2.73","3.00","3.4900","2.1800","0","0","7.0300",""
"8526811","Magic","Aetherdrift","Sunbillow Verge","","264","R","Near Mint","5.43","6.83","5.5000","5.5000","0","0","4.6200",""
"8526841","Magic","Aetherdrift","Sunbillow Verge","","264","R","Near Mint Foil","6.12","6.98","5.7900","5.7900","0","0","4.9600",""
"8526746","Magic","Aetherdrift","Sunbillow Verge (Borderless)","","373","R","Near Mint","6.90","7.70","7.0100","5.7000","0","0","7.4300",""
"8526871","Magic","Aetherdrift","Swamp (0509) (First-Place Foil)","","509","L","Near Mint Foil","0.92","1.25","1.5900","0.2800","0","0","1.1100",""
"8521972","Magic","Aetherdrift","Swamp (0514) (First-Place Foil)","","514","L","Near Mint Foil","3.84","4.77","3.5500","2.2400","0","0","5.1400",""
"8520412","Magic","Aetherdrift","The Aetherspark","","231","M","Near Mint","19.07","19.99","17.7800","16.4900","0","0","32.1100",""
"8520472","Magic","Aetherdrift","The Last Ride","","94","M","Near Mint","1.15","0.43","1.4100","0.1000","0","0","1.3300",""
"8520502","Magic","Aetherdrift","The Last Ride","","94","M","Near Mint Foil","0.50","0.51","1.5300","0.2200","0","0","1.4100",""
"8522002","Magic","Aetherdrift","The Last Ride (Borderless)","","308","M","Near Mint","0.61","0.77","1.6100","0.3000","0","0","1.6800",""
"8542605","Magic","Aetherdrift","The Speed Demon","","105","M","Near Mint","2.30","2.66","2.7300","1.4200","0","0","5.2300",""
"8542610","Magic","Aetherdrift","The Speed Demon","","105","M","Near Mint Foil","2.66","2.99","3.2100","1.9000","0","0","6.8000",""
"8542665","Magic","Aetherdrift","The Speed Demon (Borderless)","","339","M","Near Mint","2.05","1.40","2.7100","1.4000","0","0","4.2700",""
"8542730","Magic","Aetherdrift","The Speed Demon (First-Place Foil)","","453","M","Near Mint Foil","11.55","12.12","9.7900","7.7900","0","0","18.2000",""
"8529031","Magic","Aetherdrift","Thopter Fabricator","","68","R","Near Mint","0.30","0.30","1.4500","0.1400","0","0","0.3900",""
"8529036","Magic","Aetherdrift","Thopter Fabricator","","68","R","Near Mint Foil","0.32","0.39","1.5100","0.2000","1","0","0.3500",""
"8520532","Magic","Aetherdrift","Thunderous Velocipede","","183","M","Near Mint","0.82","1.00","1.7100","0.4000","0","0","3.7800",""
"8522062","Magic","Aetherdrift","Thunderous Velocipede (Borderless)","","317","M","Near Mint","1.07","1.06","1.8100","0.5000","0","0","2.7600",""
"8524499","Magic","Aetherdrift","Thunderous Velocipede (First-Place Foil)","","471","M","Near Mint Foil","5.27","5.27","5.1000","3.7900","1","0","5.2700",""
"8539043","Magic","Aetherdrift","Transit Mage","","70","U","Near Mint","0.13","0.14","1.3800","0.0700","3","0","0.3500",""
"8542065","Magic","Aetherdrift","Unstoppable Plan","","72","R","Near Mint","1.92","2.82","2.3100","1.0000","0","0","3.2600",""
"8542155","Magic","Aetherdrift","Unstoppable Plan (Extended Art)","","382","R","Near Mint","2.46","3.39","2.8000","1.4900","0","0","3.5400",""
"8522704","Magic","Aetherdrift","Valor's Flagship","","35","M","Near Mint","0.68","0.69","1.5500","0.2400","0","0","1.6900",""
"8520592","Magic","Aetherdrift","Vnwxt, Verbose Host","","73","R","Near Mint","0.36","0.38","1.5100","0.2000","0","0","0.4100",""
"8520622","Magic","Aetherdrift","Vnwxt, Verbose Host","","73","R","Near Mint Foil","0.36","0.40","1.5500","0.2400","0","0","0.3800",""
"8522122","Magic","Aetherdrift","Vnwxt, Verbose Host (Borderless)","","356","R","Near Mint","0.64","1.00","1.5600","0.2500","0","0","0.6400",""
"8543725","Magic","Aetherdrift","Voyage Home","","227","U","Near Mint","0.22","0.24","1.4000","0.0900","0","0","0.4100",""
"8525436","Magic","Aetherdrift","Voyager Glidecar","","36","R","Near Mint","0.10","0.09","1.3200","0.0100","0","0","0.3500",""
"8525441","Magic","Aetherdrift","Voyager Glidecar","","36","R","Near Mint Foil","0.16","0.17","1.4100","0.1000","1","0","0.3500",""
"8525371","Magic","Aetherdrift","Voyager Glidecar (Borderless)","","299","R","Near Mint","0.22","0.21","1.4100","0.1000","0","0","0.3700",""
"8525376","Magic","Aetherdrift","Voyager Glidecar (Borderless)","","299","R","Near Mint Foil","0.34","0.34","1.5400","0.2300","0","0","0.4700",""
"8527121","Magic","Aetherdrift","Wastewood Verge","","268","R","Near Mint","4.93","6.39","4.1200","2.8100","0","0","5.5300",""
"8527056","Magic","Aetherdrift","Wastewood Verge (Borderless)","","374","R","Near Mint","5.66","5.88","5.6000","5.6000","0","0","6.6900",""
"8527116","Magic","Aetherdrift","Wastewood Verge (First-Place Foil)","","505","R","Near Mint Foil","8.93","9.03","8.0000","8.0000","0","0","22.7800",""
"8548734","Magic","Aetherdrift","Waxen Shapethief","","74","R","Near Mint","0.37","0.34","1.4900","0.1800","0","0","0.3800",""
"8548674","Magic","Aetherdrift","Waxen Shapethief (Borderless)","","336","R","Near Mint","0.32","0.34","1.5000","0.1900","0","0","0.6100",""
"8549359","Magic","Aetherdrift","Webstrike Elite","","186","R","Near Mint","0.15","0.16","1.3200","0.0100","0","0","0.3200",""
"8549364","Magic","Aetherdrift","Webstrike Elite","","186","R","Near Mint Foil","0.27","0.20","1.4100","0.1000","0","0","0.3800",""
"8549299","Magic","Aetherdrift","Webstrike Elite (Borderless)","","345","R","Near Mint","0.27","0.25","1.3800","0.0700","1","0","0.3500",""
"8527306","Magic","Aetherdrift","Willowrush Verge","","270","R","Near Mint","3.74","4.72","3.8000","2.4900","0","0","4.1600",""
"8527336","Magic","Aetherdrift","Willowrush Verge","","270","R","Near Mint Foil","3.84","5.95","4.5600","3.2500","0","0","4.5700",""
"8527271","Magic","Aetherdrift","Willowrush Verge (Borderless)","","375","R","Near Mint Foil","6.25","7.95","5.9900","5.9900","0","0","8.8100",""
"8520652","Magic","Aetherdrift","Winter, Cursed Rider","","228","R","Near Mint","0.09","0.08","1.3200","0.0100","3","0","0.3500",""
"8520712","Magic","Aetherdrift","Zahur, Glory's Past","","229","R","Near Mint","0.15","0.15","1.3300","0.0200","1","0","0.3500",""
"8522242","Magic","Aetherdrift","Zahur, Glory's Past (Borderless)","","370","R","Near Mint","0.31","0.36","1.5100","0.2000","0","0","0.5100",""
"262705","Magic","Alara Reborn","Knotvine Paladin","","71","R","Near Mint","0.30","","1.5500","0.2400","0","0","0.3500",""
"262768","Magic","Alara Reborn","Spellbreaker Behemoth","","60","R","Near Mint","0.84","","2.0500","0.7400","0","0","0.6500",""
"262701","Magic","Alara Reborn","Unscythe, Killer of Kings","","114","R","Near Mint","1.47","","2.5200","1.2100","0","0","1.1200",""
"367057","Magic","Alliances","Lim-Dul's Paladin","","","U","Lightly Played","0.23","0.18","1.4100","0.1000","0","0","0.3500",""
"1168462","Magic","Anthologies","Lightning Bolt","","34","C","Near Mint","1.72","","4.1900","2.8800","0","0","1.7200",""
"1168464","Magic","Anthologies","Lightning Bolt","","34","C","Moderately Played","1.21","","2.2500","0.9400","1","0","1.2100",""
"370732","Magic","Apocalypse","Prophetic Bolt","","116","R","Lightly Played","0.28","","1.5100","0.2000","0","0","0.2700",""
"21489","Magic","Apocalypse","Wild Research","","72","R","Near Mint","0.69","","1.8100","0.5000","0","0","0.7400",""
"5316761","Magic","Art Series: Innistrad: Crimson Vow","Eruth, Tormented Prophet Art Card","","61","S","Near Mint","0.15","0.16","1.4600","0.1500","0","0","0.3500",""
"871240","Magic","Avacyn Restored","Butcher Ghoul","","89","C","Near Mint Foil","3.95","","5.0000","5.0000","1","0","3.9500",""
"2953447","Magic","Battle for Zendikar","Akoum Hellkite","","139","R","Near Mint","0.16","","1.4000","0.0900","0","0","0.3500",""
"2956296","Magic","Battle for Zendikar","Akoum Stonewaker","","140","U","Near Mint","0.05","","1.3200","0.0100","1","0","0.3500",""
"2954839","Magic","Battle for Zendikar","Aligned Hedron Network","","222","R","Near Mint","0.25","","1.4700","0.1600","0","0","0.3500",""
"2955071","Magic","Battle for Zendikar","Ally Encampment","","228","R","Near Mint","0.14","","1.4100","0.1000","0","0","0.3500",""
"2955486","Magic","Battle for Zendikar","Angelic Captain","","208","R","Near Mint","0.14","","1.3400","0.0300","0","0","0.3500",""
"2949958","Magic","Battle for Zendikar","Barrage Tyrant","","127","R","Near Mint","0.17","","1.4000","0.0900","1","0","0.3500",""
"2956356","Magic","Battle for Zendikar","Belligerent Whiptail","","141","C","Near Mint","0.03","","1.3200","0.0100","7","0","0.3500",""
"2956362","Magic","Battle for Zendikar","Belligerent Whiptail","","141","C","Lightly Played Foil","","","1.3600","0.0500","1","0","0.3500",""
"2949808","Magic","Battle for Zendikar","Blight Herder","","2","R","Near Mint","0.35","0.41","1.4500","0.1400","0","0","0.2700",""
"2956426","Magic","Battle for Zendikar","Boiling Earth","","142","C","Near Mint","0.08","","1.3600","0.0500","6","0","0.3500",""
"2952007","Magic","Battle for Zendikar","Bring to Light","","209","R","Near Mint","0.29","","1.5500","0.2400","0","0","0.3600",""
"2952017","Magic","Battle for Zendikar","Brood Butcher","","199","R","Near Mint","0.22","","1.4100","0.1000","0","0","0.3500",""
"2952022","Magic","Battle for Zendikar","Brood Butcher","","199","R","Near Mint Foil","0.61","","1.7400","0.4300","0","0","0.8400",""
"2956496","Magic","Battle for Zendikar","Chasm Guide","","143","U","Near Mint","0.06","","1.3200","0.0100","3","0","0.3500",""
"2953467","Magic","Battle for Zendikar","Conduit of Ruin","","4","R","Near Mint","4.22","6.45","5.2000","3.8900","0","0","4.5100",""
"2954859","Magic","Battle for Zendikar","Crumble to Dust","","128","U","Near Mint","0.10","","1.3200","0.0100","3","0","0.3500",""
"2956926","Magic","Battle for Zendikar","Emeria Shepherd","","22","R","Near Mint","1.23","1.25","2.3100","1.0000","0","0","1.4500",""
"2954879","Magic","Battle for Zendikar","Exert Influence","","77","R","Near Mint","0.09","","1.3200","0.0100","0","0","0.3500",""
"2952452","Magic","Battle for Zendikar","Fathom Feeder","","203","R","Near Mint","0.19","0.22","1.4500","0.1400","0","0","0.3500",""
"2956666","Magic","Battle for Zendikar","Firemantle Mage","","145","U","Near Mint","0.03","","1.3200","0.0100","4","0","0.3500",""
"2954899","Magic","Battle for Zendikar","From Beyond","","167","R","Near Mint","1.35","1.69","2.0600","0.7500","0","0","1.1200",""
"2949728","Magic","Battle for Zendikar","Gideon, Ally of Zendikar","","29","M","Near Mint","1.00","","2.0000","0.6900","0","0","1.1300",""
"2956146","Magic","Battle for Zendikar","Gruesome Slaughter","","9","R","Near Mint","0.24","","1.4500","0.1400","0","0","0.3500",""
"2950581","Magic","Battle for Zendikar","Mountain (268) - Full Art","","268","L","Near Mint Foil","0.69","","1.7000","0.3900","0","0","0.6700",""
"2949738","Magic","Battle for Zendikar","Nissa's Renewal","","180","R","Near Mint","0.20","","1.4000","0.0900","0","0","0.3500",""
"2954929","Magic","Battle for Zendikar","Noyan Dar, Roil Shaper","","216","R","Near Mint","0.16","","1.3200","0.0100","0","0","0.3500",""
"2949998","Magic","Battle for Zendikar","Omnath, Locus of Rage","","217","M","Near Mint","0.98","","2.2100","0.9000","0","0","0.9500",""
"2950631","Magic","Battle for Zendikar","Plains (253) - Full Art","","253","L","Near Mint Foil","1.74","1.89","1.8800","0.5700","1","0","1.7400",""
"2954939","Magic","Battle for Zendikar","Prism Array","","81","R","Near Mint","0.09","0.11","1.3500","0.0400","0","0","0.3500",""
"2955059","Magic","Battle for Zendikar","Quarantine Field","","43","M","Near Mint","0.27","","1.4300","0.1200","0","0","0.2700",""
"2949798","Magic","Battle for Zendikar","Radiant Flames","","151","R","Near Mint","0.09","0.10","1.3500","0.0400","0","0","0.3500",""
"2955131","Magic","Battle for Zendikar","Retreat to Hagra","","121","U","Near Mint","0.44","","1.6400","0.3300","0","0","0.7900",""
"2949778","Magic","Battle for Zendikar","Ruinous Path","","123","R","Near Mint","0.12","0.14","1.3500","0.0400","0","0","0.3500",""
"2955171","Magic","Battle for Zendikar","Sanctum of Ugin","","242","R","Near Mint","2.17","2.99","3.0900","1.7800","0","0","1.6300",""
"2957406","Magic","Battle for Zendikar","Serpentine Spike","","133","R","Near Mint","0.08","0.08","1.3400","0.0300","0","0","0.3500",""
"2956186","Magic","Battle for Zendikar","Sire of Stagnation","","206","M","Near Mint","0.98","","1.9000","0.5900","0","0","1.4700",""
"2953572","Magic","Battle for Zendikar","Void Winnower","","17","M","Near Mint Foil","56.63","67.27","50.2600","48.9500","1","0","56.6300",""
"2955586","Magic","Battle for Zendikar","Wasteland Strangler","","102","R","Near Mint","0.22","","1.4300","0.1200","0","0","0.3500",""
"24312","Magic","Betrayers of Kamigawa","Final Judgment","","4","R","Near Mint","1.36","","1.9800","0.6700","0","0","1.5200",""
"8037903","Magic","Bloomburrow","Baylen, the Haymaker","","205","R","Near Mint","0.64","0.66","1.7100","0.4000","0","0","1.3700",""
"8026771","Magic","Bloomburrow","Beza, the Bounding Spring","","2","M","Near Mint","8.60","9.89","6.9400","5.9500","0","0","9.2800",""
"8021270","Magic","Bloomburrow","Camellia, the Seedmiser","","207","R","Near Mint","0.86","1.00","1.5300","0.2200","1","0","0.8600",""
"8036951","Magic","Bloomburrow","Clifftop Lookout","","168","U","Near Mint Foil","0.34","0.48","1.5100","0.2000","0","0","0.3600",""
"8050846","Magic","Bloomburrow","Dragonhawk, Fate's Tempest (Borderless)","","291","M","Near Mint Foil","28.39","33.19","24.9300","22.9400","0","0","11.2600",""
"8047200","Magic","Bloomburrow","Eluge, the Shoreless Sea (Borderless)","","288","M","Near Mint","4.82","6.25","4.4000","3.0900","0","0","5.8900",""
